timestamp,free_heap_kb,stack_hwm_bytes,net_activity,msg_size,sign_time_ms,label,true_algo
1761051187176,233.84,10172,1,1024,331.29,0,1
1761051189586,245.0,10172,1,64,408.67,0,1
1761051191773,234.54,10172,2,256,184.72,1,1
1761051194197,245.0,10172,1,256,423.8,0,1
1761051196532,234.54,10172,2,32,333.49,0,1
1761051198788,245.0,10172,1,64,254.84,0,1
1761051200947,234.54,10172,2,256,157.51,1,1
1761051203159,245.0,10172,1,512,210.26,0,1
1761051205629,234.54,10172,2,32,467.98,0,1
1761051208107,245.0,10172,1,32,477.19,0,1
1761051210572,245.0,10172,1,256,463.52,0,1
1761051213037,234.54,10172,2,512,464.36,0,1
1761051215451,245.0,10172,1,256,412.15,0,1
1761051217822,234.54,10172,2,32,368.55,0,1
1761051219947,245.0,10172,1,512,124.41,1,1
1761051222191,234.54,10172,2,1024,242.19,0,1
1761051224751,245.0,10172,1,1024,558.44,0,1
1761051227087,234.54,10172,2,128,334.69,0,1
1761051229570,245.0,10172,1,64,481.21,0,1
1761051232040,234.54,10172,2,64,467.93,0,1
1761051234608,245.0,10172,1,512,567.23,0,1
1761051236920,234.54,10172,2,256,309.19,0,1
1761051239442,245.0,10172,1,64,520.5,0,1
1761051241778,245.0,10172,1,64,335.23,0,1
1761051243962,234.54,10172,2,256,183.31,1,1
1761051246416,245.0,10172,1,128,453.49,0,1
1761051248971,234.54,10172,2,1024,553.58,0,1
1761051251419,245.0,10172,1,1024,447.0,0,1
1761051253973,234.54,10172,2,512,552.32,0,1
1761051256206,245.0,10172,1,128,231.57,0,1
1761051258362,234.54,10172,2,512,153.95,1,1
1761051260532,245.0,10172,1,512,168.53,1,1
1761051262775,234.54,10172,2,256,241.35,0,1
1761051265120,244.96,10172,1,1024,342.5,0,1
1761051267386,234.54,10172,2,512,264.19,0,1
1761051269721,244.98,10172,1,512,334.29,0,1
1761051272297,243.22,10172,1,64,575.75,0,1
1761051274681,234.54,10172,2,512,383.39,0,1
1761051277121,245.0,10172,1,512,439.46,0,1
1761051279552,234.54,10172,2,64,429.84,0,1
1761051282077,245.0,10172,1,256,524.48,0,1
1761051284547,234.54,10172,2,64,469.2,0,1
1761051286926,245.0,10172,1,256,378.22,0,1
1761051289334,234.54,10172,2,512,407.74,0,1
1761051291504,245.0,10172,1,128,168.53,1,1
1761051293705,234.54,10172,2,1024,200.68,0,1
1761051296126,245.0,10172,1,64,420.76,0,1
1761051298264,234.54,10172,2,512,136.91,1,1
1761051300590,245.0,10172,1,512,325.84,0,1
1761051303008,234.54,10172,2,64,417.14,0,1
1761051305440,245.0,10172,1,32,431.03,0,1
1761051307997,234.54,10172,2,128,555.34,0,1
1761051310252,244.95,10172,1,1024,254.25,0,1
1761051312405,244.96,10172,1,256,152.27,1,1
1761051314614,234.54,10172,2,256,207.41,0,1
1761051317100,245.0,10172,1,64,484.59,0,1
1761051319496,234.54,10172,2,64,395.29,0,1
1761051322113,245.0,10172,1,256,615.41,0,1
1761051324387,234.54,10172,2,1024,271.6,0,1
1761051326787,245.0,10172,1,256,398.46,0,1
1761051329008,234.54,10172,2,1024,220.12,0,1
1761051331442,245.0,10172,1,1024,432.05,0,1
1761051334105,234.54,10172,2,512,661.04,0,1
1761051336372,245.0,10172,1,256,265.49,0,1
1761051338890,234.54,10172,2,1024,515.42,0,1
1761051341278,245.0,10172,1,128,385.83,0,1
1761051343713,234.54,10172,2,512,434.15,0,1
1761051345918,244.98,10172,1,32,204.06,0,1
1761051348355,234.54,10172,2,512,434.29,0,1
1761051350749,235.15,10172,1,64,393.12,0,1
1761051353009,245.0,10172,1,128,259.99,0,1
1761051355480,234.54,10172,2,256,469.29,0,1
1761051357821,245.0,10172,1,1024,339.29,0,1
1761051360074,234.54,10172,2,256,251.57,0,1
1761051362445,245.0,10172,1,1024,369.11,0,1
1761051364723,234.54,10172,2,256,277.07,0,1
1761051367250,245.0,10172,1,128,525.42,0,1
1761051369509,234.54,10172,2,512,257.5,0,1
1761051371983,245.0,10172,1,64,473.02,0,1
1761051374569,234.54,10172,2,1024,582.61,0,1
1761051376859,245.0,10172,1,128,288.39,0,1
1761051379032,234.54,10172,2,64,171.69,1,1
1761051381504,245.0,10172,1,256,471.13,0,1
1761051384006,234.54,10172,2,256,501.13,0,1
1761051386377,235.44,10172,1,32,369.87,0,1
1761051388745,245.0,10172,1,1024,366.58,0,1
1761051391091,234.54,10172,2,1024,343.69,0,1
1761051393465,245.0,10172,1,64,371.91,0,1
1761051396036,234.54,10172,2,32,569.66,0,1
1761051398661,245.0,10172,1,64,623.78,0,1
1761051400816,234.54,10172,2,32,152.96,1,1
1761051402943,245.0,10172,1,32,126.64,1,1
1761051405251,234.54,10172,2,512,306.85,0,1
1761051407574,245.0,10172,1,64,320.68,0,1
1761051409727,234.54,10172,2,256,152.29,1,1
1761051412206,245.0,10172,1,1024,477.15,0,1
1761051414599,234.54,10172,2,64,391.34,0,1
1761051416958,244.95,10172,1,64,358.07,0,1
1761051419317,245.0,10172,1,256,357.08,0,1
1761051421945,234.54,10172,2,1024,625.79,0,1
1761051424117,245.0,10172,1,1024,169.4,1,1
1761051426380,234.54,10172,2,128,261.38,0,1
1761051428708,245.0,10172,1,256,326.91,0,1
1761051430925,234.54,10172,2,256,214.73,0,1
1761051433358,245.0,10172,1,64,432.08,0,1
1761051435903,234.54,10172,2,256,542.42,0,1
1761051438253,245.0,10172,1,64,349.12,0,1
1761051440471,234.54,10172,2,128,216.88,0,1
1761051442895,226.48,10172,1,256,421.43,0,1
1761051445313,245.0,10172,1,512,417.22,0,1
1761051447632,234.54,10172,2,128,318.09,0,1
1761051449945,245.0,10172,1,1024,310.21,0,1
1761051452139,234.54,10172,2,256,192.49,1,1
1761051454650,245.0,10172,1,512,509.62,0,1
1761051457080,234.54,10172,2,512,427.74,0,1
1761051459612,245.0,10124,1,256,529.74,0,1
1761051461955,234.54,10124,2,32,341.16,0,1
1761051464354,245.0,10124,1,512,396.97,0,1
1761051466556,234.54,10124,2,32,200.58,0,1
1761051469146,245.0,10124,1,1024,587.18,0,1
1761051471458,234.54,10124,2,64,311.69,0,1
1761051473942,233.14,10124,1,128,481.94,0,1
1761051476357,245.0,10124,1,64,413.12,0,1
1761051478786,234.54,10124,2,512,427.19,0,1
1761051481012,245.0,10124,1,1024,224.74,0,1
1761051483433,234.54,10124,2,256,419.26,0,1
1761051485839,245.0,10124,1,64,403.99,0,1
1761051487981,234.54,10124,2,128,141.0,1,1
1761051490125,245.0,10124,1,512,142.14,1,1
1761051492286,234.54,10124,2,1024,159.26,1,1
1761051494498,245.0,10124,1,1024,209.59,0,1
1761051496966,234.54,10124,2,256,465.99,0,1
1761051499376,245.0,10124,1,256,407.77,0,1
1761051501809,245.0,10124,1,1024,432.13,0,1
1761051504021,234.54,10124,2,256,211.0,0,1
1761051506422,245.0,10124,1,64,399.43,0,1
1761051508645,234.54,10124,2,512,221.76,0,1
1761051511005,245.0,10124,1,128,359.06,0,1
1761051513203,234.54,10124,2,32,196.5,1,1
1761051516079,245.0,10124,1,32,875.55,0,1
1761051518389,234.54,10124,2,512,308.35,0,1
1761051520583,245.0,10124,1,512,191.86,1,1
1761051523065,234.54,10124,2,512,480.51,0,1
1761051525220,233.84,10124,1,1024,153.71,1,1
1761051527896,245.0,10124,1,1024,673.96,0,1
1761051530016,234.54,10124,2,32,119.23,1,1
1761051532187,245.0,10124,1,1024,167.72,1,1
1761051534383,234.54,10124,2,1024,193.81,1,1
1761051536800,240.21,10124,1,256,415.63,0,1
1761051538997,229.77,10124,2,1024,194.98,1,1
1761051541431,240.21,10124,1,32,431.88,0,1
1761051543931,229.77,10124,2,1024,498.23,0,1
1761051546299,240.21,10124,1,1024,365.31,0,1
1761051548449,229.77,10124,2,128,149.06,1,1
1761051550660,240.21,10124,1,128,210.11,0,1
1761051553067,229.77,10124,2,64,405.26,0,1
1761051555207,240.21,10124,1,512,138.06,1,1
1761051557511,229.77,10124,2,1024,302.24,0,1
1761051559928,240.21,10124,1,32,415.8,0,1
1761051562279,229.77,10124,2,64,349.65,0,1
1761051564821,220.32,10124,2,1024,539.65,0,1
1761051567196,240.21,10124,1,128,373.59,0,1
1761051569582,229.77,10124,2,512,384.2,0,1
1761051571808,240.21,10124,1,32,224.97,0,1
1761051573941,229.77,10124,2,32,132.44,1,1
1761051576106,240.21,10124,1,128,164.24,1,1
1761051578463,229.77,10124,2,1024,353.55,0,1
1761051580712,240.21,10124,1,512,247.25,0,1
1761051582840,229.77,10124,2,256,126.36,1,1
1761051585032,240.21,10124,1,512,192.09,1,1
1761051587695,229.77,10124,2,256,661.34,0,1
1761051589917,240.21,10124,1,32,221.27,0,1
1761051592076,229.77,10124,2,64,157.9,1,1
1761051594344,240.21,10124,1,256,266.77,0,1
1761051596662,229.77,10124,2,128,316.9,0,1
1761051598832,230.66,10124,1,1024,168.23,1,1
1761051601001,240.21,10124,1,256,167.05,1,1
1761051603516,229.77,10124,2,128,514.03,0,1
1761051605867,240.21,10124,1,256,349.9,0,1
1761051608150,229.77,10124,2,64,282.23,0,1
1761051610499,240.21,10124,1,256,346.8,0,1
1761051612706,229.77,10124,2,256,206.63,0,1
1761051615233,240.21,10124,1,128,524.77,0,1
1761051617523,229.77,10124,2,64,288.33,0,1
1761051619699,240.21,10124,1,32,175.36,1,1
1761051622336,229.77,10124,2,256,635.59,0,1
1761051624653,240.21,10124,1,1024,313.83,0,1
1761051627059,240.21,10124,1,1024,403.45,0,1
1761051629188,229.77,10124,2,32,127.72,1,1
1761051631416,240.21,10124,1,512,226.86,0,1
1761051633807,229.77,10124,2,256,389.75,0,1
1761051635975,240.21,10124,1,512,165.72,1,1
1761051638154,229.77,10124,2,64,178.39,1,1
1761051640654,240.21,10124,1,64,498.02,0,1
1761051643041,229.77,10124,2,512,384.77,0,1
1761051645287,240.21,10124,1,512,244.61,0,1
1761051647685,229.77,10124,2,128,397.01,0,1
1761051650087,240.21,10124,1,32,400.06,0,1
1761051652307,229.77,10124,2,512,219.06,0,1
1761051654694,220.31,10124,2,512,385.96,0,1
1761051656825,240.21,10124,1,64,130.41,1,1
1761051659052,229.77,10124,2,256,224.78,0,1
1761051661456,240.21,10124,1,1024,401.18,0,1
1761051663785,229.77,10124,2,64,327.21,0,1
1761051666114,240.21,10124,1,32,327.82,0,1
1761051668597,229.77,10124,2,128,481.03,0,1
1761051671228,240.21,10124,1,128,630.22,0,1
1761051673410,229.77,10124,2,512,180.28,1,1
1761051675618,240.21,10124,1,64,206.04,0,1
1761051678091,229.77,10124,2,128,472.04,0,1
1761051680541,240.21,10124,1,1024,446.86,0,1
1761051682963,229.77,10124,2,64,420.77,0,1
1761051685509,240.21,10124,1,256,544.64,0,1
1761051687835,229.77,10124,2,1024,324.03,0,1
1761051690526,240.21,10124,1,512,689.04,0,1
1761051692776,240.21,10124,1,128,247.98,0,1
1761051695313,229.77,10124,2,64,536.79,0,1
1761051697795,240.21,10124,1,512,480.0,0,1
1761051700230,229.77,10124,2,64,433.27,0,1
1761051702581,240.21,10124,1,1024,349.08,0,1
1761051704700,229.77,10124,2,128,117.96,1,1
1761051706870,240.21,10124,1,128,168.81,1,1
1761051709061,229.77,10124,2,128,189.72,1,1
1761051711504,240.21,10124,1,512,441.1,0,1
1761051713933,229.77,10124,2,128,427.57,0,1
1761051716065,240.21,10124,1,128,130.87,1,1
1761051718249,229.77,10124,2,1024,182.32,1,1
1761051720629,240.21,10124,1,256,378.64,0,1
1761051722897,229.77,10124,2,128,265.87,0,1
1761051725480,240.17,10124,1,64,581.43,0,1
1761051727811,229.77,10124,2,64,329.63,0,1
1761051730254,229.07,10124,1,256,441.68,0,1
1761051732669,240.21,10124,1,64,411.1,0,1
1761051735019,229.77,10124,2,128,348.97,0,1
1761051737300,240.21,10124,1,256,279.37,0,1
1761051739534,229.77,10124,2,64,232.81,0,1
1761051741902,240.21,10124,1,256,365.33,0,1
1761051744542,229.77,10124,2,1024,638.77,0,1
1761051746805,240.21,10124,1,64,261.89,0,1
1761051749428,229.77,10124,2,128,620.94,0,1
1761051751794,240.21,10124,1,128,364.6,0,1
1761051754458,229.77,10124,2,512,662.55,0,1
1761051756618,240.21,10124,1,256,158.15,1,1
1761051758741,229.77,10124,2,512,120.08,1,1
1761051760914,240.21,10124,1,32,172.55,1,1
1761051763212,229.77,10124,2,128,297.49,0,1
1761051765568,240.21,10124,1,32,354.44,0,1
1761051768057,229.77,10124,2,1024,487.65,0,1
1761051770444,231.69,10124,1,512,384.69,0,1
1761051772572,240.21,10124,1,32,125.93,1,1
1761051774825,229.77,10124,2,128,252.38,0,1
1761051777203,240.21,10124,1,64,377.12,0,1
1761051779461,229.77,10124,2,512,256.96,0,1
1761051781833,240.21,10124,1,64,369.72,0,1
1761051784216,229.77,10124,2,128,381.85,0,1
1761051786516,240.21,10124,1,1024,297.08,0,1
1761051788848,229.77,10124,2,1024,329.38,0,1
1761051791000,240.21,10124,1,128,150.04,1,1
1761051793120,229.77,10124,2,32,118.87,1,1
1761051795306,240.21,10124,1,512,183.76,1,1
1761051797554,229.77,10124,2,128,246.69,0,1
1761051799900,240.21,10124,1,64,344.77,0,1
1761051802056,229.77,10124,2,128,155.16,1,1
1761051804262,240.17,10124,1,32,204.78,0,1
1761051806828,240.21,10124,1,256,564.8,0,1
1761051809093,229.77,10124,2,256,263.56,0,1
1761051811397,240.21,10124,1,512,302.28,0,1
1761051813703,229.77,10124,2,128,304.84,0,1
1761051815863,240.21,10124,1,1024,157.7,1,1
1761051818003,229.77,10124,2,64,139.07,1,1
1761051820154,240.21,10124,1,128,149.93,1,1
1761051822339,229.77,10124,2,32,183.24,1,1
1761051824481,240.21,10124,1,32,140.55,1,1
1761051826887,229.77,10124,2,1024,403.67,0,1
1761051829368,240.21,10124,1,64,479.93,0,1
1761051831509,240.21,10124,1,1024,138.64,1,1
1761051833804,229.77,10124,2,1024,291.47,0,1
1761051836125,240.21,10124,1,64,318.85,0,1
1761051838312,229.77,10124,2,32,186.12,1,1
1761051840708,240.17,10124,1,1024,393.49,0,1
1761051842868,229.77,10124,2,64,159.5,1,1
1761051845231,240.21,10124,1,256,361.02,0,1
1761051847639,229.77,10124,2,32,407.06,0,1
1761051850187,240.21,10124,1,256,546.3,0,1
1761051852431,229.77,10124,2,64,242.14,0,1
1761051854837,240.21,10124,1,32,405.54,0,1
1761051857005,229.77,10124,2,64,165.79,1,1
1761051859139,240.21,10124,1,256,132.37,1,1
1761051861288,229.77,10124,2,1024,147.46,1,1
1761051863750,240.21,10124,1,32,460.76,0,1
1761051865982,229.77,10124,2,1024,230.42,0,1
1761051868380,229.07,10124,1,256,395.33,0,1
1761051870772,240.21,10124,1,64,391.2,0,1
1761051872931,229.77,10124,2,64,158.38,1,1
1761051875156,240.21,10124,1,512,223.38,0,1
1761051877586,229.77,10124,2,512,427.89,0,1
1761051880005,240.21,10124,1,1024,417.45,0,1
1761051882142,229.77,10124,2,128,134.94,1,1
1761051884341,240.21,10124,1,32,197.89,1,1
1761051886839,229.77,10124,2,256,496.47,0,1
1761051889243,240.21,10124,1,64,402.88,0,1
1761051891421,229.77,10124,2,512,176.61,1,1
1761051893963,240.21,10124,1,1024,540.85,0,1
1761051896317,229.77,10124,2,256,352.02,0,1
1761051898727,240.21,10124,1,512,409.11,0,1
1761051900906,240.21,10124,1,512,176.46,1,1
1761051903114,229.77,10124,2,512,207.06,0,1
1761051905526,240.21,10124,1,64,410.03,0,1
1761051907712,229.77,10124,2,128,184.98,1,1
1761051910217,240.21,10124,1,32,502.78,0,1
1761051912604,229.77,10124,2,64,385.56,0,1
1761051915095,240.21,10124,1,32,489.85,0,1
1761051917478,229.77,10124,2,1024,381.21,0,1
1761051919695,240.21,10124,1,512,215.32,0,1
1761051922094,229.77,10124,2,512,397.02,0,1
1761051924398,240.17,10124,1,64,301.91,0,1
1761051926689,240.21,10124,1,256,289.52,0,1
1761051928929,229.77,10124,2,256,238.48,0,1
1761051931386,240.21,10124,1,1024,454.48,0,1
1761051933839,229.77,10124,2,512,451.45,0,1
1761051936179,240.21,10124,1,1024,337.35,0,1
1761051938339,229.77,10124,2,32,158.86,1,1
1761051940497,240.21,10124,1,32,157.45,1,1
1761051942730,229.77,10124,2,128,232.37,0,1
1761051945132,240.17,10124,1,128,399.78,0,1
1761051947562,229.77,10124,2,512,429.09,0,1
1761051949785,240.21,10124,1,128,221.44,0,1
1761051952273,229.77,10124,2,128,486.08,0,1
1761051954627,240.21,10124,1,32,353.77,0,1
1761051956839,229.77,10124,2,512,209.21,0,1
1761051959233,240.17,10124,1,128,392.39,0,1
1761051961387,240.21,10124,1,256,153.16,1,1
1761051963537,229.77,10124,2,128,149.14,1,1
1761051966080,240.21,10124,1,256,542.15,0,1
1761051968537,229.77,10124,2,512,454.49,0,1
1761051970951,240.21,10124,1,128,413.44,0,1
1761051973475,229.77,10124,2,128,523.57,0,1
1761051975847,240.21,10124,1,128,369.0,0,1
1761051978308,229.77,10124,2,256,459.65,0,1
1761051980941,240.17,10124,1,64,632.48,0,1
1761051983213,240.21,10124,1,512,270.53,0,1
1761051985650,229.77,10124,2,32,435.73,0,1
1761051988249,240.21,10124,1,64,597.14,0,1
1761051990534,229.77,10124,2,1024,281.63,0,1
1761051992796,240.21,10124,1,32,261.05,0,1
1761051995225,229.77,10124,2,256,428.31,0,1
1761051997656,240.21,10124,1,256,428.98,0,1
1761052000240,229.77,10124,2,256,582.21,0,1
1761052002702,240.21,10124,1,256,461.49,0,1
1761052005003,229.77,10124,2,1024,297.83,0,1
1761052007312,240.21,10124,1,256,307.73,0,1
1761052009601,229.77,10124,2,64,288.01,0,1
1761052011873,240.17,10124,1,1024,269.85,0,1
1761052014219,240.21,10124,1,1024,344.94,0,1
1761052016432,229.77,10124,2,128,211.35,0,1
1761052018919,240.21,10124,1,1024,484.29,0,1
1761052021237,229.77,10124,2,512,317.36,0,1
1761052023369,240.21,10124,1,1024,129.44,1,1
1761052025585,229.77,10124,2,64,213.38,0,1
1761052028121,240.21,10124,1,512,534.23,0,1
1761052030537,229.77,10124,2,64,414.93,0,1
1761052032954,240.21,10124,1,64,415.93,0,1
1761052035717,240.21,10124,1,1024,759.73,0,1
1761052038149,229.77,10124,2,64,430.26,0,1
1761052040663,240.21,10124,1,128,512.22,0,1
1761052043086,229.77,10124,2,32,421.54,0,1
1761052045501,240.21,10124,1,64,413.35,0,1
1761052047708,229.77,10124,2,512,205.96,0,1
1761052050182,240.21,10124,1,32,473.56,0,1
1761052052733,229.77,10124,2,1024,547.93,0,1
1761052055229,240.21,10124,1,32,494.45,0,1
1761052057569,229.77,10124,2,128,338.95,0,1
1761052059919,240.21,10124,1,256,348.71,0,1
1761052062066,240.21,10124,1,32,146.67,1,1
1761052064292,229.77,10124,2,64,224.58,0,1
1761052066725,240.21,10124,1,512,430.56,0,1
1761052069105,229.77,10124,2,1024,377.2,0,1
1761052071354,240.21,10124,1,256,248.81,0,1
1761052073525,229.77,10124,2,64,169.4,1,1
1761052076012,240.21,10124,1,128,486.71,0,1
1761052078359,229.77,10124,2,512,345.06,0,1
1761052080829,240.17,10124,1,32,469.0,0,1
1761052083305,229.77,10124,2,1024,473.93,0,1
1761052085735,240.21,10124,1,1024,428.33,0,1
1761052088253,229.77,10124,2,32,516.49,0,1
1761052090765,240.21,10124,1,1024,509.92,0,1
1761052093058,229.77,10124,2,64,291.52,0,1
1761052095260,240.21,10124,1,512,201.55,0,1
1761052097677,229.77,10124,2,32,415.95,0,1
1761052099827,240.17,10124,1,64,148.64,1,1
1761052102326,240.17,10124,1,1024,497.31,0,1
1761052104762,229.77,10124,2,128,435.21,0,1
1761052106896,240.21,10124,1,512,131.62,1,1
1761052109077,229.77,10124,2,128,179.73,1,1
1761052111495,240.21,10124,1,512,415.58,0,1
1761052113658,229.77,10124,2,128,161.52,1,1
1761052115791,240.21,10124,1,32,131.14,1,1
1761052117956,229.77,10124,2,512,162.9,1,1
1761052120397,240.21,10124,1,32,440.04,0,1
1761052122543,240.21,10124,1,256,143.81,1,1
1761052124735,229.77,10124,2,32,190.68,1,1
1761052127127,240.21,10124,1,128,389.73,0,1
1761052129282,229.77,10124,2,512,153.01,1,1
1761052131547,240.21,10124,1,512,263.74,0,1
1761052133917,229.77,10124,2,256,368.72,0,1
1761052136036,240.21,10124,1,1024,116.91,1,1
1761052138267,229.77,10124,2,1024,229.62,0,1
1761052140668,240.21,10124,1,64,400.44,0,1
1761052142793,229.77,10124,2,128,123.28,1,1
1761052145088,240.21,10124,1,64,294.07,0,1
1761052147442,229.77,10124,2,32,352.83,0,1
1761052149563,240.17,10124,1,512,119.05,1,1
1761052152017,240.21,10124,1,1024,453.21,0,1
1761052154300,229.77,10124,2,1024,282.29,0,1
1761052156646,240.21,10124,1,32,344.54,0,1
1761052158945,229.77,10124,2,128,298.81,0,1
1761052161341,240.21,10124,1,1024,394.07,0,1
1761052163960,229.77,10124,2,512,616.55,0,1
1761052166276,240.21,10124,1,64,315.51,0,1
1761052168687,229.77,10124,2,128,409.41,0,1
1761052171083,240.21,10124,1,128,394.31,0,1
1761052173515,229.77,10124,2,32,431.77,0,1
1761052175894,240.21,10124,1,128,376.86,0,1
1761052178094,229.77,10124,2,256,198.98,1,1
1761052180272,218.71,10124,1,256,176.41,1,1
1761052182396,240.21,10124,1,1024,123.05,1,1
1761052184806,229.77,10124,2,256,408.08,0,1
1761052187060,240.21,10124,1,32,252.16,0,1
1761052189608,229.77,10124,2,256,546.16,0,1
1761052191943,240.21,10124,1,512,332.98,0,1
1761052194214,229.77,10124,2,1024,270.0,0,1
1761052196778,240.21,10124,1,64,562.35,0,1
1761052198985,229.77,10124,2,64,205.24,0,1
1761052201247,240.21,10124,1,256,260.56,0,1
1761052203946,229.77,10124,2,128,698.03,0,1
1761052206570,240.21,10124,1,128,622.67,0,1
1761052208937,229.77,10124,2,512,364.55,0,1
1761052211394,230.38,10124,1,64,455.53,0,1
1761052213772,240.14,10124,1,1024,375.89,0,1
1761052216222,229.7,10124,2,32,449.72,0,1
1761052218661,240.14,10124,1,128,437.61,0,1
1761052221358,229.7,10124,2,256,694.58,0,1
1761052223641,240.14,10124,1,128,282.11,0,1
1761052226088,229.7,10124,2,32,445.95,0,1
1761052228463,240.14,10124,1,512,373.24,0,1
1761052230729,229.7,10124,2,1024,263.73,0,1
1761052233089,240.14,10124,1,512,358.59,0,1
1761052235294,229.7,10124,2,128,204.2,0,1
1761052237704,240.11,10124,1,256,408.41,0,1
1761052240117,240.14,10124,1,64,412.1,0,1
1761052242440,229.7,10124,2,512,321.81,0,1
1761052244783,240.14,10124,1,64,342.06,0,1
1761052247203,229.7,10124,2,1024,417.72,0,1
1761052249730,240.14,10124,1,512,524.55,0,1
1761052252215,229.7,10124,2,32,483.16,0,1
1761052254632,240.14,10124,1,128,416.19,0,1
1761052257067,229.7,10124,2,512,433.91,0,1
1761052259505,240.14,10124,1,256,436.18,0,1
1761052262085,229.7,10124,2,1024,577.14,0,1
1761052264402,240.14,10124,1,128,314.64,0,1
1761052266720,240.14,10124,1,256,317.04,0,1
1761052269022,229.7,10124,2,512,300.57,0,1
1761052271558,240.14,10124,1,1024,533.8,0,1
1761052274043,229.7,10124,2,64,483.8,0,1
1761052276368,240.14,10124,1,64,323.86,0,1
1761052278602,229.7,10124,2,512,231.63,0,1
1761052280983,240.14,10124,1,64,379.68,0,1
1761052283129,229.7,10124,2,512,143.59,1,1
1761052285260,240.14,10124,1,64,129.72,1,1
1761052287537,229.7,10124,2,128,275.94,0,1
1761052290064,240.14,10124,1,128,525.74,0,1
1761052292296,229.7,10124,2,128,230.99,0,1
1761052294493,240.11,10124,1,64,194.67,1,1
1761052296937,240.14,10124,1,1024,442.3,0,1
1761052299197,229.7,10124,2,1024,257.9,0,1
1761052301565,240.14,10124,1,512,366.32,0,1
1761052303963,229.7,10124,2,1024,394.38,0,1
1761052306194,240.14,10124,1,128,230.43,0,1
1761052308591,229.7,10124,2,256,395.69,0,1
1761052310798,240.14,10124,1,128,205.18,0,1
1761052313295,229.7,10124,2,128,495.72,0,1
1761052315635,240.14,10124,1,128,338.82,0,1
1761052317888,229.7,10124,2,256,252.56,0,1
1761052320352,240.14,10124,1,512,462.96,0,1
1761052322738,240.14,10124,1,32,385.68,0,1
1761052324898,229.7,10124,2,64,158.42,1,1
1761052327485,240.14,10124,1,512,585.12,0,1
1761052329816,229.7,10124,2,1024,328.87,0,1
1761052332282,240.14,10124,1,256,465.31,0,1
1761052334893,229.7,10124,2,1024,609.08,0,1
1761052337300,240.11,10124,1,256,405.46,0,1
1761052339591,229.7,10124,2,256,289.46,0,1
1761052341740,240.14,10124,1,64,149.05,1,1
1761052344223,229.7,10124,2,64,481.38,0,1
1761052346673,240.14,10124,1,64,448.64,0,1
1761052349321,240.14,10124,1,1024,646.23,0,1
1761052351755,229.7,10124,2,1024,433.11,0,1
1761052354082,240.14,10124,1,64,325.33,0,1
1761052356500,229.7,10124,2,128,416.27,0,1
1761052358651,240.14,10124,1,256,149.64,1,1
1761052360836,229.7,10124,2,256,184.42,1,1
1761052363319,240.14,10124,1,64,481.47,0,1
1761052365692,229.7,10124,2,64,372.1,0,1
1761052367824,240.14,10124,1,64,129.67,1,1
1761052370004,229.7,10124,2,64,178.97,1,1
1761052372315,240.14,10124,1,32,309.05,0,1
1761052374688,240.14,10124,1,64,372.42,0,1
1761052377065,229.7,10124,2,512,375.07,0,1
1761052379229,240.14,10124,1,256,161.91,1,1
1761052381405,229.7,10124,2,128,175.46,1,1
1761052383877,240.14,10124,1,128,470.37,0,1
1761052386293,229.7,10124,2,1024,414.63,0,1
1761052388525,240.14,10124,1,32,230.62,0,1
1761052390828,229.7,10124,2,1024,300.55,0,1
1761052393004,240.14,10124,1,128,174.77,1,1
1761052395253,229.7,10124,2,128,247.33,0,1
1761052397730,240.14,10124,1,256,476.44,0,1
1761052400148,229.7,10124,2,128,416.21,0,1
1761052402600,240.14,10124,1,32,451.21,0,1
1761052405014,229.7,10124,2,128,412.73,0,1
1761052407599,229.0,10124,1,256,583.84,0,1
1761052409943,240.14,10124,1,512,342.24,0,1
1761052412802,229.7,10124,2,512,856.67,0,1
1761052415144,240.14,10124,1,32,340.77,0,1
1761052417551,229.7,10124,2,128,405.8,0,1
1761052419749,240.14,10124,1,64,196.3,1,1
1761052422240,229.7,10124,2,64,490.65,0,1
1761052424662,240.14,10124,1,512,419.16,0,1
1761052427120,229.7,10124,2,256,457.79,0,1
1761052429685,240.14,10124,1,128,563.41,0,1
1761052432041,229.7,10124,2,1024,354.94,0,1
1761052434489,240.14,10124,1,256,446.76,0,1
1761052436596,229.7,10124,2,1024,104.78,1,1
1761052438823,220.1,10124,2,32,225.85,0,1
1761052441239,240.14,10124,1,32,414.53,0,1
1761052443591,229.7,10124,2,128,350.7,0,1
1761052445838,240.14,10124,1,128,245.9,0,1
1761052448063,229.7,10124,2,32,223.0,0,1
1761052450471,240.14,10124,1,128,406.53,0,1
1761052452927,229.7,10124,2,128,455.06,0,1
1761052455407,240.14,10124,1,128,478.53,0,1
1761052457916,229.7,10124,2,64,507.88,0,1
1761052460405,240.14,10124,1,1024,487.82,0,1
1761052462721,229.7,10124,2,512,315.07,0,1
1761052464908,240.14,10124,1,1024,185.58,1,1
1761052467377,229.7,10124,2,1024,467.26,0,1
1761052470212,230.6,10124,1,128,832.97,0,1
1761052472538,240.14,10124,1,512,325.07,0,1
1761052474686,229.7,10124,2,32,146.8,1,1
1761052476814,240.14,10124,1,1024,125.28,1,1
1761052478987,229.7,10124,2,64,172.39,1,1
1761052481129,240.14,10124,1,32,140.33,1,1
1761052483338,229.7,10124,2,32,208.96,0,1
1761052485995,240.14,10124,1,32,655.52,0,1
